bathrooms,bedrooms,floors,waterfront,view,condition,grade,zipcode,lat,long,dist_stop,ncult,age,since_renovated,m2_living,m2_lot,m2_above,m2_basement,m2_living15,m2_lot15,district_name
3.0,4,2.0,0,0,3,9,98199,47.6474,-122.389,368.0,1.0,61,8,308.43796,535.12128,196.95436,111.4836,222.9672,570.796032,Seattle
2.5,4,2.0,0,0,4,8,98029,47.5787,-122.0,2268.0,0.0,26,26,245.26391999999998,625.980414,245.26391999999998,0.0,202.52854,537.165146,Sammamish
1.0,3,1.0,0,0,3,7,98168,47.4938,-122.298,137.0,0.0,73,73,196.95436,2932.390292,113.34166,83.6127,166.29637,1074.980613,King County
3.5,3,2.0,0,0,3,8,98112,47.6235,-122.306,118.0,6.0,9,9,190.45115,187.66406,141.21256,49.23859,114.27069,338.16692,Seattle
3.25,4,1.0,0,0,3,10,98092,47.3329,-122.2,1220.0,0.0,9,9,407.472558,1140.384325,218.879468,188.59309,284.28318,1014.965275,King County
1.75,4,1.0,0,0,4,7,98008,47.6205,-122.102,717.0,0.0,48,48,135.63838,905.80425,135.63838,0.0,169.08346,914.16552,Bellevue
2.5,3,2.0,0,0,3,7,98030,47.3658,-122.172,466.0,0.0,21,21,149.57383,625.422996,149.57383,0.0,156.07704,688.782842,Kent
1.5,3,3.0,0,0,3,8,98115,47.6987,-122.317,109.0,6.0,8,8,117.98681,137.775149,117.98681,0.0,117.98681,131.271939,Seattle
1.75,3,2.0,0,0,4,7,98038,47.3617,-122.047,476.0,0.0,32,32,98.47718,752.5143,98.47718,0.0,130.99323,752.5143,King County
1.75,3,1.0,0,0,3,8,98032,47.3745,-122.276,210.0,0.0,53,53,204.3866,668.9016,117.98681,86.39979,167.2254,743.224,Kent
1.5,3,1.0,0,0,4,7,98103,47.6944,-122.333,271.0,2.0,87,87,121.70293,672.246108,108.69651,13.00642,156.07704,783.265193,Seattle
1.0,3,1.0,0,0,3,7,98133,47.7027,-122.346,181.0,5.0,43,43,89.18688,357.119132,89.18688,0.0,94.76106,357.119132,Seattle
2.5,4,2.0,0,0,3,8,98029,47.5763,-122.0,2231.0,0.0,25,25,238.76071,487.74075,238.76071,0.0,209.96078,500.932976,Sammamish
0.75,3,1.0,1,2,5,6,98070,47.4781,-122.49,2372.0,0.0,65,65,85.47076,1896.336036,85.47076,0.0,107.953286,5082.258615,King County
1.75,5,1.0,0,0,3,7,98001,47.3381,-122.289,384.0,0.0,53,53,181.16085,810.11416,97.54814999999999,83.6127,154.21898,746.01109,King County
1.0,2,1.0,0,0,4,7,98058,47.4297,-122.152,1580.0,0.0,34,34,84.54173,892.983636,84.54173,0.0,130.99323,892.890733,King County
1.75,2,1.0,0,0,3,7,98177,47.7295,-122.359,178.0,2.0,40,40,126.34808,752.5143,79.89658,46.4515,170.01248999999999,628.581698,Seattle
1.75,4,1.0,0,0,4,7,98177,47.7172,-122.361,114.0,1.0,65,65,196.95436,713.49504,98.47718,98.47718,142.14159,713.49504,Seattle
2.25,2,2.0,0,0,4,8,98028,47.7528,-122.252,201.0,1.0,41,41,154.21898,197.697584,154.21898,0.0,152.36092,197.697584,King County
4.0,5,2.0,1,4,3,8,98033,47.6803,-122.214,402.0,7.0,66,30,392.97969,2535.787385,300.07669,92.903,247.12198,2535.787385,Kirkland
1.5,3,1.0,0,0,4,7,98030,47.3516,-122.166,39.0,0.0,31,31,99.40621,825.536058,99.40621,0.0,160.72219,878.955283,Kent
1.0,3,1.0,0,0,3,7,98023,47.3201,-122.398,897.0,0.0,46,46,130.0642,900.23007,130.0642,0.0,118.91584,891.8688,Federal Way
2.5,3,2.0,0,0,3,8,98074,47.6111,-122.009,2597.0,0.0,11,11,268.48967,652.829381,268.48967,0.0,268.48967,668.622891,Sammamish
1.0,4,1.5,0,0,3,7,98115,47.6844,-122.302,187.0,2.0,65,65,131.92226,557.418,131.92226,0.0,131.92226,574.14054,Seattle
1.0,3,1.0,0,0,4,7,98133,47.7115,-122.355,88.0,2.0,75,75,115.19972,501.6762,98.47718,16.72254,132.758387,501.6762,Seattle
2.5,4,2.0,0,0,3,8,98092,47.3352,-122.19,1399.0,0.0,13,13,225.75429,498.517498,225.75429,0.0,195.09629999999999,502.976842,King County
2.5,3,2.0,0,2,3,8,98065,47.5331,-121.855,263.0,0.0,11,11,190.45115,528.989682,190.45115,0.0,248.98004,667.693861,King County
2.0,4,2.0,0,0,3,8,98075,47.5851,-122.072,3114.0,0.0,37,37,185.806,4357.336506,185.806,0.0,224.82526,3542.39139,Sammamish
2.0,3,1.0,0,0,5,7,98144,47.5772,-122.307,300.0,8.0,103,103,138.42547,285.398016,71.53531,66.89016,122.63195999999999,285.398016,Seattle
1.5,3,1.0,0,0,2,7,98059,47.4754,-122.09,847.0,0.0,77,47,222.03817,2185.264366,175.58667,46.4515,225.75429,2225.770074,King County
2.0,4,1.0,0,0,4,7,98199,47.6483,-122.404,287.0,4.0,73,73,170.94152,503.441357,85.47076,85.47076,167.2254,503.441357,Seattle
3.25,3,3.0,0,0,3,8,98133,47.7048,-122.353,212.0,5.0,8,8,151.43189,155.798331,151.43189,0.0,113.34166,155.798331,Seattle
1.0,3,1.0,0,0,3,7,98116,47.5689,-122.393,250.0,5.0,64,64,89.18688,534.19225,89.18688,0.0,141.21256,534.19225,Seattle
2.5,5,2.0,0,0,3,8,98042,47.3717,-122.104,422.0,1.0,13,13,299.14766,534.285153,299.14766,0.0,254.55422,510.9665,King County
2.0,3,1.0,0,0,5,8,98058,47.4672,-122.165,456.0,0.0,55,55,212.74787,1510.416974,212.74787,0.0,154.21898,978.26859,Renton
3.5,5,2.0,0,0,3,9,98056,47.5235,-122.168,589.0,0.0,3,3,401.34096,696.958306,325.1605,76.18046,301.93475,700.302814,King County
1.0,2,1.0,0,0,2,6,98118,47.5609,-122.279,353.0,20.0,80,80,72.46433999999999,668.9016,72.46433999999999,0.0,162.58025,668.9016,Seattle
1.5,2,2.0,0,0,3,8,98119,47.651,-122.368,163.0,10.0,12,12,73.39337,104.330069,65.0321,8.36127,127.27711,119.008743,Seattle
2.5,4,2.0,0,0,3,9,98006,47.5456,-122.129,329.0,0.0,10,10,268.48967,724.457594,268.48967,0.0,306.5799,2875.34785,Bellevue
1.0,3,1.0,0,0,4,7,98056,47.5364,-122.173,507.0,1.0,52,52,95.69009,780.3851999999999,95.69009,0.0,117.98681,780.3851999999999,King County
2.5,4,1.0,0,0,3,8,98032,47.3715,-122.285,180.0,0.0,37,37,233.18653,742.480776,149.57383,83.6127,188.59309,742.480776,Kent
2.5,4,2.0,0,0,3,10,98074,47.6304,-122.051,907.0,0.0,29,29,194.16727,957.458318,194.16727,0.0,247.12198,1066.619343,Sammamish
1.75,4,1.5,0,0,3,7,98115,47.6883,-122.314,161.0,6.0,89,89,154.21898,353.0314,154.21898,0.0,154.21898,349.965601,Seattle
3.25,4,2.0,0,4,3,9,98177,47.768,-122.388,363.0,0.0,92,0,287.07027,626.537832,287.07027,0.0,187.66406,618.362368,Shoreline
2.5,4,1.5,0,0,4,8,98155,47.764,-122.302,467.0,1.0,80,80,395.76678,3377.9530799999998,380.9023,14.86448,225.75429,1661.848864,King County
2.5,2,2.0,0,0,3,9,98033,47.6897,-122.175,65.0,0.0,18,18,147.71577,171.406035,147.71577,0.0,215.53496,294.874122,Kirkland
2.5,3,2.0,0,0,3,8,98059,47.5084,-122.154,339.0,0.0,25,25,246.19295,676.891258,246.19295,0.0,222.9672,670.7596599999999,Renton
2.5,2,2.0,0,0,3,8,98053,47.7106,-122.023,1235.0,0.0,12,12,244.33489,739.229171,244.33489,0.0,214.141415,670.7596599999999,King County
1.0,2,1.0,0,0,4,7,98105,47.6716,-122.279,288.0,1.0,74,74,136.56741,594.393394,90.11591,46.4515,181.16085,594.393394,Seattle
3.25,3,2.0,0,0,3,8,98106,47.5556,-122.363,202.0,2.0,2,2,137.49644,110.740376,109.62554,27.8709,123.56099,101.635882,Seattle
1.0,3,1.0,0,0,3,6,98103,47.699,-122.35,508.0,12.0,68,68,87.32882,548.499312,87.32882,0.0,80.82561,532.148384,Seattle
5.0,6,2.0,0,0,3,7,98002,47.3045,-122.211,512.0,3.0,6,6,253.810996,711.172465,253.810996,0.0,285.955434,6502.559679,King County
2.5,3,2.0,0,0,3,10,98008,47.6374,-122.12,673.0,0.0,16,16,363.25073,1300.642,363.25073,0.0,211.81884,1300.642,Bellevue
2.25,3,2.0,0,0,3,7,98115,47.677,-122.325,114.0,14.0,16,16,110.55457,105.630711,89.18688,21.36769,110.55457,100.33524,Seattle
2.25,3,1.0,0,0,3,8,98027,47.5683,-122.091,634.0,0.0,37,37,248.98004,851.177286,145.85771,103.12233,230.39944,767.471683,King County
1.75,4,1.0,0,0,3,7,98023,47.2987,-122.385,45.0,0.0,25,25,170.94152,978.082784,112.41263,58.52889,150.50286,866.877893,Federal Way
1.75,3,1.0,0,0,3,7,98072,47.7685,-122.162,137.0,1.0,36,36,181.16085,1834.555541,106.83845,74.3224,237.83168,898.743622,King County
1.75,3,1.0,0,0,3,8,98005,47.5938,-122.154,467.0,0.0,38,38,163.50928,1001.49434,163.50928,0.0,194.16727,1001.49434,Bellevue
1.0,3,1.0,0,0,3,7,98125,47.7323,-122.304,169.0,0.0,71,5,116.12875,664.906771,116.12875,0.0,120.7739,631.368788,Seattle
2.5,3,2.0,0,0,3,8,98038,47.3515,-121.999,2182.0,0.0,9,9,220.18010999999998,401.712572,220.18010999999998,0.0,220.18010999999998,403.942244,King County
3.0,3,2.0,0,3,3,10,98116,47.562,-122.404,101.0,0.0,17,17,300.07669,801.288375,206.24466,93.83203,216.46399,559.461866,Seattle
2.5,3,1.0,0,0,3,7,98030,47.3741,-122.218,13.0,1.0,37,37,223.89623,1618.741872,151.43189,72.46433999999999,142.14159,1092.632183,Kent
1.5,3,1.0,0,0,3,7,98198,47.4167,-122.322,194.0,0.0,57,57,127.27711,696.7725,100.33524,26.94187,130.0642,696.7725,King County
1.75,4,2.0,0,0,4,7,98077,47.7358,-122.076,410.0,0.0,54,54,168.15443,2011.34995,168.15443,0.0,250.8381,2757.36104,King County
2.75,4,1.0,0,0,4,8,98177,47.7776,-122.384,697.0,1.0,50,50,167.2254,719.99825,130.0642,37.1612,167.2254,768.772325,Shoreline
0.75,1,1.0,0,0,5,7,98022,47.2653,-121.91,10809.0,0.0,53,53,108.69651,1314.484547,81.75464,26.94187,104.98039,2277.331239,King County
2.75,4,1.0,0,2,3,8,98118,47.513,-122.252,213.0,0.0,63,3,214.60593,524.9019499999999,123.56099,91.04494,213.6769,524.9019499999999,Seattle
1.0,4,1.5,0,0,3,7,98005,47.6488,-122.153,96.0,1.0,60,60,232.2575,3326.113206,232.2575,0.0,267.56064,3763.50053,Bellevue
1.75,4,1.0,0,0,3,7,98178,47.4909,-122.257,291.0,0.0,56,1,215.53496,858.42372,107.76748,107.76748,197.88339,680.0499599999999,King County
2.5,4,2.0,0,0,3,7,98031,47.4205,-122.215,733.0,1.0,22,22,218.32205,827.394118,218.32205,0.0,185.806,758.552995,Kent
1.75,4,1.0,0,0,4,7,98023,47.3068,-122.372,286.0,0.0,37,37,174.65764,709.035696,109.62554,65.0321,170.94152,792.276784,Federal Way
3.25,4,2.0,0,0,3,10,98027,47.5311,-122.073,1599.0,0.0,1,1,284.28318,362.135894,213.6769,70.60628,271.27676,320.329544,King County
1.0,4,1.0,0,0,3,7,98031,47.4139,-122.208,242.0,0.0,53,53,180.23182,885.644299,100.33524,79.89658,180.23182,821.169617,Kent
2.0,3,1.0,0,0,3,6,98146,47.4852,-122.343,616.0,0.0,66,66,89.18688,871.43014,89.18688,0.0,135.63838,858.42372,King County
2.5,2,2.0,0,0,3,8,98117,47.6903,-122.37,30.0,4.0,7,7,128.20614,123.468087,97.54814999999999,30.657989999999998,126.34808,348.38625,Seattle
2.0,3,2.0,0,0,3,8,98022,47.2117,-121.99,800.0,5.0,10,10,129.13517,557.882515,129.13517,0.0,117.42939199999999,515.6116499999999,King County
2.25,3,2.0,0,0,3,7,98092,47.3364,-122.17,672.0,1.0,13,13,196.95436,315.8702,196.95436,0.0,224.82526,315.8702,King County
2.5,4,2.0,0,0,3,8,98038,47.3557,-122.063,273.0,1.0,1,1,208.567235,402.26999,208.567235,0.0,235.04459,416.019634,King County
1.0,3,1.0,0,0,4,7,98056,47.5398,-122.178,192.0,1.0,55,55,82.68367,916.95261,82.68367,0.0,117.98681,916.116483,King County
2.5,4,2.0,0,0,3,8,98029,47.5703,-121.998,2422.0,0.0,24,24,193.23824,790.047112,193.23824,0.0,185.806,629.232019,Sammamish
1.75,3,1.0,0,0,5,7,98053,47.6384,-121.969,5203.0,0.0,49,49,106.83845,1233.566034,106.83845,0.0,144.92867999999999,1151.9972,King County
2.5,2,2.0,0,0,3,8,98122,47.6018,-122.299,81.0,9.0,8,8,97.54814999999999,95.597187,88.25785,9.2903,125.41905,334.4508,Seattle
1.0,2,1.0,0,0,4,6,98103,47.6995,-122.354,134.0,12.0,81,81,69.67725,598.202417,69.67725,0.0,136.56741,592.163722,Seattle
2.0,3,1.0,0,0,3,7,98022,47.2132,-122.001,728.0,0.0,18,18,157.00607,884.064948,157.00607,0.0,171.87055,884.064948,King County
1.75,4,1.0,0,0,4,7,98056,47.5122,-122.181,475.0,0.0,32,32,200.67048,689.061551,126.34808,74.3224,174.65764,745.267866,Renton
2.0,5,1.0,0,0,3,7,98112,47.6236,-122.306,119.0,6.0,107,107,177.44473,433.578301,93.83203,83.6127,114.27069,236.438135,Seattle
2.5,3,2.0,0,0,3,7,98056,47.4831,-122.183,409.0,1.0,13,13,173.72861,323.30244,173.72861,0.0,200.67048,323.30244,Renton
1.0,4,1.0,0,0,3,7,98056,47.5104,-122.165,772.0,0.0,57,57,149.57383,780.478103,149.57383,0.0,149.57383,780.478103,Renton
2.0,3,1.0,0,0,3,7,98115,47.6986,-122.286,429.0,1.0,60,60,111.4836,680.0499599999999,111.4836,0.0,162.58025,763.66266,Seattle
1.75,3,1.0,0,0,4,7,98055,47.4484,-122.194,341.0,0.0,32,32,168.15443,747.683344,119.84487,48.30956,143.99965,843.652143,Renton
2.5,4,2.0,0,0,3,8,98029,47.5503,-121.997,2321.0,1.0,11,11,181.16085,345.59916,181.16085,0.0,159.79316,345.59916,King County
3.25,5,2.0,0,0,3,8,98027,47.4615,-122.0,4912.0,0.0,43,43,399.4829,4682.775715,299.14766,100.33524,248.98004,3872.568652,King County
3.0,4,1.5,0,0,4,8,98109,47.6369,-122.35,159.0,7.0,101,101,208.10272,557.418,117.98681,90.11591,208.10272,394.83774999999997,Seattle
2.75,5,2.0,0,1,4,7,98105,47.6653,-122.27,480.0,4.0,69,69,140.28353,529.5471,140.28353,0.0,203.45757,529.5471,Seattle
3.25,3,3.0,0,0,3,7,98133,47.7035,-122.351,190.0,6.0,15,15,128.20614,113.806175,128.20614,0.0,128.20614,158.306712,Seattle
3.5,5,2.0,0,0,3,10,98031,47.4065,-122.207,894.0,0.0,13,13,318.65729,638.429416,262.91549,55.7418,339.09595,613.1598,Kent
2.5,3,2.0,0,0,3,7,98042,47.3663,-122.114,338.0,0.0,7,7,157.00607,415.833828,157.00607,0.0,209.03175,416.948664,King County
1.0,4,1.5,1,4,3,6,98166,47.4502,-122.378,1952.0,0.0,85,85,143.99965,1415.748817,127.27711,16.72254,166.29637,2048.232441,King County
1.75,4,1.0,0,0,4,7,98028,47.771,-122.258,1451.0,0.0,55,55,196.95436,1479.01576,98.47718,98.47718,204.3866,1168.71974,King County
1.0,2,1.0,0,0,3,7,98116,47.5838,-122.382,312.0,4.0,65,65,93.83203,376.25715,93.83203,0.0,214.60593,464.515,Seattle
2.0,2,1.0,0,0,4,6,98112,47.633,-122.282,64.0,1.0,91,91,134.70935,211.075616,69.67725,65.0321,201.59951,405.98611,Seattle
1.0,3,1.0,0,0,4,7,98166,47.455,-122.35,295.0,0.0,62,62,170.94152,752.5143,85.47076,85.47076,116.12875,752.5143,King County
1.0,3,1.0,0,0,4,7,98003,47.3444,-122.304,253.0,0.0,46,46,157.00607,715.3531,157.00607,0.0,147.71577,715.3531,Federal Way
1.75,4,1.0,0,0,3,7,98034,47.7206,-122.171,240.0,0.0,38,38,186.73503,855.729533,136.56741,50.16762,170.94152,789.6754999999999,Kirkland
1.0,4,1.5,0,0,3,6,98106,47.5307,-122.352,305.0,1.0,92,92,111.4836,557.418,111.4836,0.0,88.25785,371.612,Seattle
2.0,3,1.0,0,0,4,7,98001,47.2718,-122.291,3512.0,0.0,36,36,188.59309,2306.688587,113.34166,75.25143,183.94794,1412.497212,King County
2.0,4,1.5,0,0,3,7,98198,47.3658,-122.317,1113.0,0.0,48,48,151.43189,707.735054,151.43189,0.0,122.63195999999999,815.1309219999999,King County
1.0,3,1.0,0,0,3,7,98003,47.2738,-122.3,2598.0,0.0,47,47,133.78032,1107.868275,133.78032,0.0,133.78032,968.513775,King County
1.0,2,1.0,0,0,4,6,98126,47.5337,-122.379,233.0,2.0,74,74,75.25143,379.04424,75.25143,0.0,130.0642,379.04424,Seattle
2.5,3,2.0,0,2,3,8,98126,47.5723,-122.376,303.0,2.0,21,21,163.50928,215.53496,163.50928,0.0,163.50928,436.458294,Seattle
1.75,2,2.0,0,1,5,7,98070,47.4193,-122.444,413.0,1.0,38,38,183.94794,4138.82865,118.91584,65.0321,156.07704,2354.440729,King County
1.0,3,1.0,0,0,3,8,98177,47.7553,-122.37,1150.0,0.0,64,64,133.78032,2555.297015,133.78032,0.0,225.75429,1523.6092,Shoreline
3.0,3,3.0,0,0,3,8,98117,47.6904,-122.395,78.0,3.0,6,6,122.63195999999999,94.017836,122.63195999999999,0.0,122.63195999999999,142.699008,Seattle
2.5,5,2.0,0,0,3,9,98030,47.3801,-122.185,368.0,0.0,9,9,279.080612,529.5471,279.080612,0.0,247.58649499999999,529.5471,Kent
1.0,3,1.0,0,0,4,6,98056,47.4923,-122.165,72.0,0.0,48,48,97.54814999999999,464.515,97.54814999999999,0.0,97.54814999999999,483.0956,Renton
1.75,3,1.0,0,0,3,6,98108,47.5271,-122.316,104.0,3.0,76,76,88.25785,557.418,73.39337,14.86448,126.34808,557.418,Seattle
3.25,4,1.5,0,0,3,8,98112,47.632,-122.29,380.0,1.0,89,89,232.2575,538.930303,182.08988,50.16762,340.95401,682.83705,Seattle
2.5,3,2.0,0,0,4,8,98014,47.6916,-121.916,960.0,0.0,26,26,237.83168,1525.46726,237.83168,0.0,196.95436,1514.133094,King County
2.5,3,1.0,0,4,4,9,98116,47.5799,-122.4,129.0,2.0,61,32,271.27676,3207.661881,167.2254,104.05136,230.39944,736.999499,Seattle
3.25,5,2.0,0,0,3,12,98006,47.5465,-122.122,1045.0,0.0,25,25,376.25715,3307.3468,376.25715,0.0,443.14731,3147.55364,Bellevue
2.5,4,2.0,0,0,3,8,98003,47.2793,-122.295,2712.0,0.0,4,4,221.294946,548.034797,221.294946,0.0,221.294946,547.848991,King County
2.5,3,2.0,0,0,3,7,98072,47.7631,-122.149,516.0,1.0,12,12,167.2254,285.583822,167.2254,0.0,149.57383,272.112887,King County
3.5,4,2.0,0,0,3,9,98040,47.5627,-122.215,631.0,1.0,18,18,275.92191,1345.792858,217.39302,58.52889,341.88304,1345.792858,Mercer Island
2.0,5,1.0,0,0,5,7,98115,47.6875,-122.287,172.0,0.0,70,70,180.23182,557.418,90.11591,90.11591,157.9351,557.418,Seattle
2.5,3,2.0,0,0,3,8,98029,47.5528,-121.999,2205.0,1.0,1,1,186.73503,258.084534,129.13517,57.59986,143.07062,156.913167,King County
2.5,4,2.0,0,0,4,8,98052,47.7014,-122.122,416.0,1.0,31,31,243.40586,1845.425192,243.40586,0.0,232.2575,1234.216355,King County
2.5,3,1.0,0,0,3,9,98074,47.6317,-122.041,502.0,0.0,32,32,222.9672,1165.561038,222.9672,0.0,273.13482,1128.77145,Sammamish
1.5,4,1.0,0,0,4,7,98007,47.5984,-122.147,390.0,0.0,60,60,146.78674,953.18478,95.69009,51.09665,141.21256,650.321,Bellevue
2.25,3,1.0,0,0,4,8,98032,47.3739,-122.29,367.0,0.0,47,47,152.36092,708.84989,109.62554,42.73538,179.30279,708.84989,Kent
1.5,4,1.5,0,0,3,8,98126,47.5445,-122.375,119.0,3.0,86,86,157.00607,301.470235,157.00607,0.0,128.20614,147.71577,Seattle
2.25,4,2.0,0,0,4,8,98033,47.6495,-122.198,164.0,0.0,41,41,219.25108,800.4522479999999,219.25108,0.0,219.25108,867.435311,Kirkland
2.5,4,2.0,0,0,3,9,98019,47.7351,-121.964,1173.0,0.0,24,24,214.60593,1302.778769,214.60593,0.0,223.89623,1301.292321,King County
1.75,3,1.0,0,0,4,7,98038,47.35,-122.037,900.0,0.0,23,23,141.21256,609.350777,108.69651,32.51605,141.21256,566.243785,King County
1.75,4,1.0,0,0,5,5,98056,47.4946,-122.187,160.0,0.0,73,73,131.92226,500.003946,96.61912,35.30314,106.83845,500.003946,Renton
4.0,3,2.0,0,3,3,11,98034,47.6996,-122.233,2141.0,0.0,6,6,360.46364,1216.564785,343.7411,16.72254,360.46364,1006.13949,Kirkland
2.5,4,2.0,0,0,3,9,98038,47.3535,-122.026,709.0,1.0,9,9,254.55422,529.5471,254.55422,0.0,279.63803,490.620743,King County
1.75,4,1.0,0,0,4,7,98007,47.5947,-122.135,676.0,0.0,59,59,158.86413,831.203141,158.86413,0.0,126.34808,941.386099,Bellevue
2.0,3,1.0,0,0,3,7,98052,47.6574,-122.128,728.0,2.0,47,47,150.50286,780.3851999999999,109.62554,40.87732,196.95436,782.614872,King County
3.25,3,2.0,0,0,3,7,98038,47.3779,-122.045,1150.0,2.0,29,29,124.49002,504.834902,124.49002,0.0,155.14801,576.277309,King County
2.5,3,2.0,0,0,3,9,98023,47.3072,-122.391,187.0,0.0,25,25,195.09629999999999,704.855061,195.09629999999999,0.0,216.46399,754.279457,Federal Way
2.25,2,1.0,0,0,3,8,98053,47.7199,-122.025,2274.0,0.0,8,8,212.74787,907.848116,212.74787,0.0,168.15443,564.571531,King County
2.5,4,2.0,0,0,3,7,98038,47.3506,-122.006,1427.0,0.0,11,11,164.43831,464.515,164.43831,0.0,193.23824,473.8053,King County
2.5,4,2.0,0,0,3,10,98053,47.6662,-122.057,1300.0,0.0,27,27,242.47683,3084.937018,242.47683,0.0,266.63161,2628.690385,King County
2.5,3,1.0,0,0,4,6,98118,47.5621,-122.291,195.0,20.0,105,105,187.66406,278.709,93.83203,93.83203,155.14801,278.709,Seattle
1.75,3,1.0,0,0,3,7,98028,47.7434,-122.242,293.0,0.0,57,57,135.63838,928.844194,89.18688,46.4515,135.63838,928.844194,King County
1.0,2,1.0,0,0,3,7,98115,47.6924,-122.321,260.0,7.0,48,48,134.70935,592.72114,134.70935,0.0,115.19972,592.72114,Seattle
2.5,4,2.0,0,0,3,8,98042,47.3586,-122.157,180.0,0.0,5,5,206.523369,536.97934,206.523369,0.0,157.00607,721.484698,Kent
2.75,3,2.5,0,0,3,7,98102,47.6244,-122.326,77.0,25.0,114,114,208.10272,334.4508,153.28995,54.81277,159.421548,289.85735999999997,Seattle
1.0,3,1.5,0,0,3,6,98188,47.4497,-122.289,491.0,0.0,73,73,125.41905,808.2561,125.41905,0.0,120.7739,808.2561,King County
1.0,2,1.0,0,0,4,7,98144,47.5726,-122.308,35.0,5.0,98,98,99.40621,204.014988,81.75464,17.65157,107.76748,334.4508,Seattle
1.0,2,1.0,0,0,3,5,98027,47.5322,-122.033,266.0,9.0,76,76,89.18688,768.865228,89.18688,0.0,150.50286,557.418,King County
3.5,4,2.0,0,0,3,9,98038,47.4028,-122.002,3868.0,1.0,14,14,324.23147,8128.733791,324.23147,0.0,222.9672,5170.702271,King County
1.75,3,1.0,0,0,3,7,98031,47.4192,-122.201,367.0,0.0,26,26,136.56741,965.26217,136.56741,0.0,164.43831,697.422821,Kent
1.75,2,2.0,0,0,3,7,98027,47.5325,-122.072,1416.0,0.0,3,3,104.05136,70.420474,104.05136,0.0,106.83845,70.420474,King County
1.0,3,1.0,0,0,3,7,98033,47.663,-122.178,592.0,0.0,52,52,138.42547,989.41695,106.83845,31.58702,160.72219,910.4494,Kirkland
2.0,4,1.0,0,0,3,7,98034,47.7307,-122.239,891.0,1.0,44,44,159.79316,669.83063,79.89658,79.89658,116.12875,669.83063,Kirkland
1.75,3,1.0,0,0,3,7,98002,47.2831,-122.199,715.0,0.0,17,17,148.6448,696.7725,148.6448,0.0,150.50286,693.149283,King County
2.5,3,1.0,0,0,5,7,98199,47.6599,-122.396,140.0,2.0,45,45,167.2254,408.7732,125.41905,41.80635,178.37376,408.7732,Seattle
1.0,1,1.0,0,0,5,5,98014,47.6951,-121.864,3469.0,0.0,70,70,89.18688,3804.006238,89.18688,0.0,122.63195999999999,1890.57605,King County
2.5,3,2.0,0,0,3,7,98065,47.5361,-121.871,401.0,1.0,17,17,224.82526,678.842221,224.82526,0.0,224.82526,518.120031,King County
3.5,4,2.0,0,0,3,9,98116,47.579,-122.389,225.0,4.0,1,1,307.50893,435.157652,212.74787,94.76106,171.87055,441.28925,Seattle
2.0,2,1.0,0,2,3,7,98107,47.666,-122.358,179.0,6.0,56,56,152.36092,280.659963,78.03852,74.3224,165.36734,418.0635,Seattle
0.75,2,1.0,0,0,3,7,98119,47.6489,-122.372,390.0,5.0,106,106,96.61912,371.612,86.39979,10.21933,157.9351,445.9344,Seattle
3.5,3,1.0,0,0,3,8,98053,47.7122,-122.026,1435.0,0.0,11,11,213.6769,521.278733,213.6769,0.0,201.59951,550.543178,King County
2.25,3,1.0,0,0,3,8,98028,47.7433,-122.259,827.0,0.0,38,38,218.32205,970.83635,129.13517,89.18688,209.03175,970.83635,King County
3.0,4,2.0,0,0,3,8,98115,47.6743,-122.313,159.0,25.0,106,1,238.76071,371.612,162.58025,76.18046,183.01891,371.612,Seattle
1.75,3,1.0,0,0,4,7,98034,47.7167,-122.17,203.0,0.0,43,43,141.21256,682.83705,105.90942,35.30314,128.20614,682.83705,Kirkland
2.5,4,2.0,0,0,3,8,98092,47.3296,-122.18,388.0,0.0,4,4,189.336314,710.057629,189.336314,0.0,244.706502,633.970072,King County
2.5,4,1.0,0,3,3,8,98003,47.337,-122.321,972.0,1.0,55,55,248.98004,1114.650194,140.28353,108.69651,248.98004,1184.141638,Federal Way
2.5,3,1.0,0,3,3,11,98006,47.5531,-122.131,793.0,0.0,24,24,293.57348,2270.270611,200.67048,92.903,370.68297,1112.699231,Bellevue
2.5,4,2.0,0,0,3,7,98001,47.2736,-122.251,113.0,0.0,9,9,200.949189,546.455446,200.949189,0.0,163.50928,891.8688,King County
1.0,3,1.0,0,0,3,7,98034,47.7274,-122.202,164.0,0.0,48,48,91.97397,654.96615,91.97397,0.0,111.4836,754.836875,Kirkland
2.0,3,3.0,0,0,3,7,98107,47.6705,-122.39,227.0,25.0,14,14,116.12875,121.331318,116.12875,0.0,122.63195999999999,116.12875,Seattle
1.5,3,1.0,0,0,3,7,98011,47.7357,-122.195,149.0,0.0,47,47,143.07062,668.9016,143.07062,0.0,144.92867999999999,696.7725,King County
2.5,4,2.0,0,0,4,9,98077,47.7568,-122.05,422.0,0.0,38,38,266.63161,3321.932571,266.63161,0.0,250.8381,3829.554563,King County
2.5,4,1.0,0,2,3,8,98074,47.6326,-122.07,1765.0,0.0,30,30,301.93475,4462.781411,188.59309,113.34166,275.92191,4462.781411,Sammamish
2.25,4,2.0,0,0,3,9,98006,47.5566,-122.162,336.0,1.0,36,36,240.61877,1170.5778,240.61877,0.0,243.40586,1026.57815,Bellevue
2.75,4,1.0,0,0,5,7,98027,47.5246,-122.044,653.0,0.0,55,55,207.17369,878.86238,137.49644,69.67725,163.50928,1010.598834,King County
